id,model_name,iteration,temperature,input_length,problem_statement,abstract_reformulation,cumulative_time_in_seconds
qlIRIpR,gpt_neo_125m,4,0.5,20,reduce overheating in data centers,Reduce the number of data centers in a data center,1666
qlIRIpR,gpt_neo_125m,5,0.5,20,reduce overheating in data centers,Reduce the amount of data generated by a data center,1686
qlIRIpR,gpt_neo_125m,6,0.5,20,reduce overheating in data centers,Reduce the amount of radiation on the earth,1705
qlIRIpR,gpt_neo_125m,7,0.5,20,reduce overheating in data centers,Reduce the power of the electric power supply,1724
qlIRIpR,gpt_neo_125m,8,0.5,20,reduce overheating in data centers,Reduce the amount of heat generated in the data center,1743
qlIRIpR,gpt_neo_125m,9,0.5,20,reduce overheating in data centers,reduce noise in data centers,1762
qlIRIpR,gpt_neo_125m,10,0.5,20,reduce overheating in data centers,Reduce user's dependency on information cues,1784
qlIRIpR,gpt_neo_125m,11,0.5,20,reduce overheating in data centers,reduce user's dependency on information cues,1804
qlIRIpR,gpt_neo_125m,12,0.5,20,reduce overheating in data centers,prevent the use of battery power,1824
qlIRIpR,gpt_neo_125m,13,0.5,20,reduce overheating in data centers,Prevent objects from getting into contact with unwanted substances,1845
qlIRIpR,gpt_neo_125m,14,0.5,20,reduce overheating in data centers,Prevent object from getting into contact with objects,1867
qlIRIpR,gpt_neo_125m,15,0.5,20,reduce overheating in data centers,Reduce the number of users of data centers,1890
qlIRIpR,gpt_neo_125m,16,0.5,20,reduce overheating in data centers,Reduce the number of sensors in a room,1910
qlIRIpR,gpt_neo_125m,17,0.5,20,reduce overheating in data centers,Reduce the size of data centers,1930
qlIRIpR,gpt_neo_125m,18,0.5,20,reduce overheating in data centers,reduce the power consumption of data centers,1950
qlIRIpR,gpt_neo_125m,19,0.5,20,reduce overheating in data centers,Reduce the number of data centers in the field,1971
qlIRIpR,gpt_neo_125m,20,0.5,20,reduce overheating in data centers,Reduce the amount of data being processed in data centers,1991
qlIRIpR,gpt_neo_125m,1,0.6,20,reduce overheating in data centers,Reduce the amount of information stored in a data center,2010
qlIRIpR,gpt_neo_125m,2,0.6,20,reduce overheating in data centers,Reduce the power of the battery,2029
qlIRIpR,gpt_neo_125m,3,0.6,20,reduce overheating in data centers,Reduce the heat of the data centers,2051
qlIRIpR,gpt_neo_125m,4,0.6,20,reduce overheating in data centers,Reduce data flow in the data centers,2073
qlIRIpR,gpt_neo_125m,5,0.6,20,reduce overheating in data centers,Prevent the spread of water on a floor,2095
qlIRIpR,gpt_neo_125m,6,0.6,20,reduce overheating in data centers,Reduce power consumption by reducing the amount of power used,2117
qlIRIpR,gpt_neo_125m,7,0.6,20,reduce overheating in data centers,Reduce the amount of heat in a room,2138
qlIRIpR,gpt_neo_125m,8,0.6,20,reduce overheating in data centers,Reduce data center temperature,2157
qlIRIpR,gpt_neo_125m,9,0.6,20,reduce overheating in data centers,reduce the temperature of data centers,2178
qlIRIpR,gpt_neo_125m,10,0.6,20,reduce overheating in data centers,Reduce the number of data centers,2198
qlIRIpR,gpt_neo_125m,11,0.6,20,reduce overheating in data centers,Reduce number of data centers,2219
qlIRIpR,gpt_neo_125m,12,0.6,20,reduce overheating in data centers,Reduce the amount of air in rooms,2238
qlIRIpR,gpt_neo_125m,13,0.6,20,reduce overheating in data centers,Reduce the temperature of your data center,2257
qlIRIpR,gpt_neo_125m,14,0.6,20,reduce overheating in data centers,reduce the number of power plants that can operate,2276
qlIRIpR,gpt_neo_125m,15,0.6,20,reduce overheating in data centers,Reduce the number of data centers under pressure,2295
qlIRIpR,gpt_neo_125m,16,0.6,20,reduce overheating in data centers,Reduce the number of devices in a data center,2314
qlIRIpR,gpt_neo_125m,17,0.6,20,reduce overheating in data centers,Reduce the use of energy-saving devices,2334
qlIRIpR,gpt_neo_125m,18,0.6,20,reduce overheating in data centers,prevent unacceptably high temperature in data centers,2355
qlIRIpR,gpt_neo_125m,19,0.6,20,reduce overheating in data centers,reduce user's dependence on information cues,2374
qlIRIpR,gpt_neo_125m,20,0.6,20,reduce overheating in data centers,Reduce the amount of heat in data centers,2393
qlIRIpR,gpt_neo_125m,1,0.7,20,reduce overheating in data centers,prevent the use of power in the data centers,2412
qlIRIpR,gpt_neo_125m,2,0.7,20,reduce overheating in data centers,Reduce user's dependency on information cues,2431
qlIRIpR,gpt_neo_125m,3,0.7,20,reduce overheating in data centers,improve the feel of a complex motion or force,2449
qlIRIpR,gpt_neo_125m,4,0.7,20,reduce overheating in data centers,Reduce noise.,2468
qlIRIpR,gpt_neo_125m,5,0.7,20,reduce overheating in data centers,prevent water from entering the data center,2488
qlIRIpR,gpt_neo_125m,6,0.7,20,reduce overheating in data centers,Prevent the body from being exposed to the environment,2506
qlIRIpR,gpt_neo_125m,7,0.7,20,reduce overheating in data centers,reduce user's dependency on information cues,2525
qlIRIpR,gpt_neo_125m,8,0.7,20,reduce overheating in data centers,Reduce data centers' data usage,2544
qlIRIpR,gpt_neo_125m,9,0.7,20,reduce overheating in data centers,Prevent fluid from entering the system,2562
qlIRIpR,gpt_neo_125m,10,0.7,20,reduce overheating in data centers,Protect object from external influences,2581
qlIRIpR,gpt_neo_125m,11,0.7,20,reduce overheating in data centers,reduce the amount of data sent to the computer,2601
qlIRIpR,gpt_neo_125m,12,0.7,20,reduce overheating in data centers,Reduce the time to avoid water leaks,2619
qlIRIpR,gpt_neo_125m,13,0.7,20,reduce overheating in data centers,reduce overheating in data centers,2638
qlIRIpR,gpt_neo_125m,14,0.7,20,reduce overheating in data centers,reduce overheating in data centers,2657
qlIRIpR,gpt_neo_125m,15,0.7,20,reduce overheating in data centers,Reduce noise in data centers,2675
qlIRIpR,gpt_neo_125m,16,0.7,20,reduce overheating in data centers,Reduce the power of the power plant in the near future,2694
qlIRIpR,gpt_neo_125m,17,0.7,20,reduce overheating in data centers,prevent heat generation in devices,2712
qlIRIpR,gpt_neo_125m,18,0.7,20,reduce overheating in data centers,Reduce the area of a computer,2731
qlIRIpR,gpt_neo_125m,19,0.7,20,reduce overheating in data centers,Reduce the heating of data centers,2749
qlIRIpR,gpt_neo_125m,20,0.7,20,reduce overheating in data centers,Reduce the number of detected errors in data centers,2768
qlIRIpR,gpt_neo_125m,1,0.8,20,reduce overheating in data centers,Reduce the size of data centers,2788
qlIRIpR,gpt_neo_125m,2,0.8,20,reduce overheating in data centers,Reduce the power of a power plant,2811
qlIRIpR,gpt_neo_125m,3,0.8,20,reduce overheating in data centers,Prevent all unwanted objects from reaching the ground without a proper cleaning,2833
qlIRIpR,gpt_neo_125m,4,0.8,20,reduce overheating in data centers,Reduce use of data center heaters,2857
qlIRIpR,gpt_neo_125m,5,0.8,20,reduce overheating in data centers,reduce user's dependence on information cues,2876
qlIRIpR,gpt_neo_125m,6,0.8,20,reduce overheating in data centers,Reduce water absorption in data centers,2897
qlIRIpR,gpt_neo_125m,7,0.8,20,reduce overheating in data centers,reduce the energy used to maintain a computer in a room with walls,2919
qlIRIpR,gpt_neo_125m,8,0.8,20,reduce overheating in data centers,decrease the use of space for data centers,2938
qlIRIpR,gpt_neo_125m,9,0.8,20,reduce overheating in data centers,reduce the need for frequent power,2957
qlIRIpR,gpt_neo_125m,10,0.8,20,reduce overheating in data centers,Improve the performance of a computer in an overheating environment,2977
qlIRIpR,gpt_neo_125m,11,0.8,20,reduce overheating in data centers,create a hole in an object of different volumes,2996
qlIRIpR,gpt_neo_125m,12,0.8,20,reduce overheating in data centers,Reduce the amount of heat that the object absorbs,3019
qlIRIpR,gpt_neo_125m,13,0.8,20,reduce overheating in data centers,Reduce the size of an object without disrupting its integrity,3045
qlIRIpR,gpt_neo_125m,14,0.8,20,reduce overheating in data centers,Reduce the data center's power consumption,3068
qlIRIpR,gpt_neo_125m,15,0.8,20,reduce overheating in data centers,Protect object from heat,3091
qlIRIpR,gpt_neo_125m,16,0.8,20,reduce overheating in data centers,Reduce user's dependency on information cues,3114
qlIRIpR,gpt_neo_125m,17,0.8,20,reduce overheating in data centers,Protect object from radiation,3135
qlIRIpR,gpt_neo_125m,18,0.8,20,reduce overheating in data centers,eliminate waste of room by reducing the amount of space available for the data center,3150
qlIRIpR,gpt_neo_125m,19,0.8,20,reduce overheating in data centers,control the temperature of a sensor for temperature measurement,3164
qlIRIpR,gpt_neo_125m,20,0.8,20,reduce overheating in data centers,reduce overheating in data centers,3178
qlIRIpR,gpt_neo_125m,1,0.9,20,reduce overheating in data centers,reduce the amount of power used by the system,3193
qlIRIpR,gpt_neo_125m,2,0.9,20,reduce overheating in data centers,Reduce heat dissipation and noise,3208
qlIRIpR,gpt_neo_125m,3,0.9,20,reduce overheating in data centers,Reduce water consumption in electrical devices,3221
qlIRIpR,gpt_neo_125m,4,0.9,20,reduce overheating in data centers,prevent the power from being used and the cooling of the room,3236
qlIRIpR,gpt_neo_125m,5,0.9,20,reduce overheating in data centers,reduce user's dependency on information and techniques,3252
qlIRIpR,gpt_neo_125m,6,0.9,20,reduce overheating in data centers,Prevent the data center from getting into a dead part of the room,3269
qlIRIpR,gpt_neo_125m,7,0.9,20,reduce overheating in data centers,reduce overheating in data centers,3284
qlIRIpR,gpt_neo_125m,8,0.9,20,reduce overheating in data centers,reduce overheating in data centers,3299
qlIRIpR,gpt_neo_125m,9,0.9,20,reduce overheating in data centers,inhibit the movement of particles from a given temperature point,3313
qlIRIpR,gpt_neo_125m,10,0.9,20,reduce overheating in data centers,reduce power consumption of data centers,3328
qlIRIpR,gpt_neo_125m,11,0.9,20,reduce overheating in data centers,reduce overheating in data centers,3341
qlIRIpR,gpt_neo_125m,12,0.9,20,reduce overheating in data centers,Reduce power consumption by minimizing power consumption of the building,3355
qlIRIpR,gpt_neo_125m,13,0.9,20,reduce overheating in data centers,reduce user's dependency on information cues,3369
qlIRIpR,gpt_neo_125m,14,0.9,20,reduce overheating in data centers,Reduce data centers' power consumption,3381
qlIRIpR,gpt_neo_125m,15,0.9,20,reduce overheating in data centers,Reduce the need for power from renewable sources,3395
qlIRIpR,gpt_neo_125m,16,0.9,20,reduce overheating in data centers,Reduce energy consumption in data centers,3409
qlIRIpR,gpt_neo_125m,17,0.9,20,reduce overheating in data centers,Create a house or town from materials in a fixed geometry,3424
qlIRIpR,gpt_neo_125m,18,0.9,20,reduce overheating in data centers,minimise noise in the data centers,3432
qlIRIpR,gpt_neo_125m,19,0.9,20,reduce overheating in data centers,reduce overheating in data centers,3446
qlIRIpR,gpt_neo_125m,20,0.9,20,reduce overheating in data centers,Reduce volume of power distribution in power plants,3460
