id,model_name,iteration,temperature,input_length,problem_statement,abstract_reformulation,cumulative_time_in_seconds
CIM6Dj9,gpt_neo_125m,19,0.3,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,608
CIM6Dj9,gpt_neo_125m,20,0.3,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,619
CIM6Dj9,gpt_neo_125m,1,0.4,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,629
CIM6Dj9,gpt_neo_125m,2,0.4,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,640
CIM6Dj9,gpt_neo_125m,3,0.4,20,navigate in the dark,Remove objects from the environment,650
CIM6Dj9,gpt_neo_125m,4,0.4,20,navigate in the dark,Remove objects from the environment,661
CIM6Dj9,gpt_neo_125m,5,0.4,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,671
CIM6Dj9,gpt_neo_125m,6,0.4,20,navigate in the dark,Create a hole in an object without causing an unwanted noise,682
CIM6Dj9,gpt_neo_125m,7,0.4,20,navigate in the dark,Protect object from the sun,692
CIM6Dj9,gpt_neo_125m,8,0.4,20,navigate in the dark,protect object from the penetration of foreign substances,703
CIM6Dj9,gpt_neo_125m,9,0.4,20,navigate in the dark,prevent the user from getting into contact with unwanted substances,713
CIM6Dj9,gpt_neo_125m,10,0.4,20,navigate in the dark,Protect vulnerable object from radiation,724
CIM6Dj9,gpt_neo_125m,11,0.4,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,735
CIM6Dj9,gpt_neo_125m,12,0.4,20,navigate in the dark,prevent objects from getting into contact with unwanted substances,745
CIM6Dj9,gpt_neo_125m,13,0.4,20,navigate in the dark,Protect objects from being disturbed,756
CIM6Dj9,gpt_neo_125m,14,0.4,20,navigate in the dark,Create a hole in an object without causing an unwanted noise,766
CIM6Dj9,gpt_neo_125m,15,0.4,20,navigate in the dark,Make a hole in a building,777
CIM6Dj9,gpt_neo_125m,16,0.4,20,navigate in the dark,Protect a child from the sun,787
CIM6Dj9,gpt_neo_125m,17,0.4,20,navigate in the dark,Protect vulnerable object from radiation,798
CIM6Dj9,gpt_neo_125m,18,0.4,20,navigate in the dark,Protect vulnerable object from radiation,808
CIM6Dj9,gpt_neo_125m,19,0.4,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,819
CIM6Dj9,gpt_neo_125m,20,0.4,20,navigate in the dark,Protect object from radiation,830
CIM6Dj9,gpt_neo_125m,1,0.5,20,navigate in the dark,Reduce distance from object to object,841
CIM6Dj9,gpt_neo_125m,2,0.5,20,navigate in the dark,prevent water from penetrating a wall,852
CIM6Dj9,gpt_neo_125m,3,0.5,20,navigate in the dark,Reduce the number of steps of a walk,863
CIM6Dj9,gpt_neo_125m,4,0.5,20,navigate in the dark,Remove the object from the path,873
CIM6Dj9,gpt_neo_125m,5,0.5,20,navigate in the dark,Protect object from the penetration of foreign substances,883
CIM6Dj9,gpt_neo_125m,6,0.5,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,893
CIM6Dj9,gpt_neo_125m,7,0.5,20,navigate in the dark,Create a hole in an object without causing an unwanted noise,903
CIM6Dj9,gpt_neo_125m,8,0.5,20,navigate in the dark,Protect vulnerable object from radiation,912
CIM6Dj9,gpt_neo_125m,9,0.5,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,922
CIM6Dj9,gpt_neo_125m,10,0.5,20,navigate in the dark,Reduce the distance between objects,933
CIM6Dj9,gpt_neo_125m,11,0.5,20,navigate in the dark,Remove objects from a room without causing an unwanted noise,943
CIM6Dj9,gpt_neo_125m,12,0.5,20,navigate in the dark,prevent object from getting into contact with unwanted substances,954
CIM6Dj9,gpt_neo_125m,13,0.5,20,navigate in the dark,Protect vulnerable object from radiation,965
CIM6Dj9,gpt_neo_125m,14,0.5,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,975
CIM6Dj9,gpt_neo_125m,15,0.5,20,navigate in the dark,prevent water from penetrating a space,986
CIM6Dj9,gpt_neo_125m,16,0.5,20,navigate in the dark,Remove objects from the scene,996
CIM6Dj9,gpt_neo_125m,17,0.5,20,navigate in the dark,Protect sensitive object from radiation,1007
CIM6Dj9,gpt_neo_125m,18,0.5,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,1018
CIM6Dj9,gpt_neo_125m,19,0.5,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,1029
CIM6Dj9,gpt_neo_125m,20,0.5,20,navigate in the dark,Protect vulnerable object from radiation,1039
CIM6Dj9,gpt_neo_125m,1,0.6,20,navigate in the dark,Prevent the user from entering a dangerous area,1050
CIM6Dj9,gpt_neo_125m,2,0.6,20,navigate in the dark,Remove objects from contact with unwanted substances,1062
CIM6Dj9,gpt_neo_125m,3,0.6,20,navigate in the dark,Protect object from radiation,1073
CIM6Dj9,gpt_neo_125m,4,0.6,20,navigate in the dark,Avoid the use of light,1084
CIM6Dj9,gpt_neo_125m,5,0.6,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1096
CIM6Dj9,gpt_neo_125m,6,0.6,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1108
CIM6Dj9,gpt_neo_125m,7,0.6,20,navigate in the dark,Prevent children from getting into trouble,1119
CIM6Dj9,gpt_neo_125m,8,0.6,20,navigate in the dark,Remove objects from their places,1129
CIM6Dj9,gpt_neo_125m,9,0.6,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1139
CIM6Dj9,gpt_neo_125m,10,0.6,20,navigate in the dark,Prevent children from getting wet by using the flashlight,1150
CIM6Dj9,gpt_neo_125m,11,0.6,20,navigate in the dark,Protect vulnerable object from radiation,1160
CIM6Dj9,gpt_neo_125m,12,0.6,20,navigate in the dark,prevent objects from getting into contact with unwanted substances,1170
CIM6Dj9,gpt_neo_125m,13,0.6,20,navigate in the dark,Protect vulnerable object from radiation,1181
CIM6Dj9,gpt_neo_125m,14,0.6,20,navigate in the dark,prevent objects from getting into contact with unwanted substances,1192
CIM6Dj9,gpt_neo_125m,15,0.6,20,navigate in the dark,Enable a broom to clean in hard to reach places,1202
CIM6Dj9,gpt_neo_125m,16,0.6,20,navigate in the dark,stop object from getting into contact with unwanted substances,1214
CIM6Dj9,gpt_neo_125m,17,0.6,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,1225
CIM6Dj9,gpt_neo_125m,18,0.6,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1236
CIM6Dj9,gpt_neo_125m,19,0.6,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,1247
CIM6Dj9,gpt_neo_125m,20,0.6,20,navigate in the dark,Improve the feel of a complicated motion or force,1258
CIM6Dj9,gpt_neo_125m,1,0.7,20,navigate in the dark,Reduce light leakage by removing the light-shielded object,1269
CIM6Dj9,gpt_neo_125m,2,0.7,20,navigate in the dark,Prevent the user from getting into the dark,1280
CIM6Dj9,gpt_neo_125m,3,0.7,20,navigate in the dark,Prevent object from getting into contact with unwanted substances,1291
CIM6Dj9,gpt_neo_125m,4,0.7,20,navigate in the dark,Create a transparent sphere of a liquid,1301
CIM6Dj9,gpt_neo_125m,5,0.7,20,navigate in the dark,Enable objects to appear in a dark space,1312
CIM6Dj9,gpt_neo_125m,6,0.7,20,navigate in the dark,prevent falling in the dark,1323
CIM6Dj9,gpt_neo_125m,7,0.7,20,navigate in the dark,Create a container in which to store objects,1334
CIM6Dj9,gpt_neo_125m,8,0.7,20,navigate in the dark,make a hole in an object,1344
CIM6Dj9,gpt_neo_125m,9,0.7,20,navigate in the dark,Reduce the power needed to reach objects,1355
CIM6Dj9,gpt_neo_125m,10,0.7,20,navigate in the dark,Improve the feel of a complicated motion or force,1366
CIM6Dj9,gpt_neo_125m,11,0.7,20,navigate in the dark,Reduce the number of steps required to move a object,1377
CIM6Dj9,gpt_neo_125m,12,0.7,20,navigate in the dark,Use a light switch to move objects into a dark space,1388
CIM6Dj9,gpt_neo_125m,13,0.7,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1399
CIM6Dj9,gpt_neo_125m,14,0.7,20,navigate in the dark,Prevent children from getting into the dark,1410
CIM6Dj9,gpt_neo_125m,15,0.7,20,navigate in the dark,Remove obstacles from objects,1420
CIM6Dj9,gpt_neo_125m,16,0.7,20,navigate in the dark,navigate in the dark,1431
CIM6Dj9,gpt_neo_125m,17,0.7,20,navigate in the dark,Remove objects from a space,1443
CIM6Dj9,gpt_neo_125m,18,0.7,20,navigate in the dark,Disable the light switch on the light wall,1454
CIM6Dj9,gpt_neo_125m,19,0.7,20,navigate in the dark,create a hole in an object without causing an unwanted noise,1466
CIM6Dj9,gpt_neo_125m,20,0.7,20,navigate in the dark,Reduce the volume of objects in a dark room,1477
CIM6Dj9,gpt_neo_125m,1,0.8,20,navigate in the dark,Prevent objects from getting into contact with unwanted substances,1490
CIM6Dj9,gpt_neo_125m,2,0.8,20,navigate in the dark,prevent movement of objects from escaping,1501
CIM6Dj9,gpt_neo_125m,3,0.8,20,navigate in the dark,Remove objects from the path,1513
CIM6Dj9,gpt_neo_125m,4,0.8,20,navigate in the dark,Prevent objects from falling over,1524
CIM6Dj9,gpt_neo_125m,5,0.8,20,navigate in the dark,Provide effective illumination,1538
CIM6Dj9,gpt_neo_125m,6,0.8,20,navigate in the dark,Protect vulnerable object from radiation,1552
CIM6Dj9,gpt_neo_125m,7,0.8,20,navigate in the dark,Reduce the space where it would be most convenient to hide.,1567
CIM6Dj9,gpt_neo_125m,8,0.8,20,navigate in the dark,Prevent car accident,1581
CIM6Dj9,gpt_neo_125m,9,0.8,20,navigate in the dark,prevent moving objects through the dark,1595
CIM6Dj9,gpt_neo_125m,10,0.8,20,navigate in the dark,protect object from the penetration of foreign substances,1609
CIM6Dj9,gpt_neo_125m,11,0.8,20,navigate in the dark,Restrictive search of objects,1624
CIM6Dj9,gpt_neo_125m,12,0.8,20,navigate in the dark,,1639
CIM6Dj9,gpt_neo_125m,13,0.8,20,navigate in the dark,Protect the object from exposure to light,1653
CIM6Dj9,gpt_neo_125m,14,0.8,20,navigate in the dark,Remove obstacles from a vehicle,1667
CIM6Dj9,gpt_neo_125m,15,0.8,20,navigate in the dark,Use only light to protect objects,1681
CIM6Dj9,gpt_neo_125m,16,0.8,20,navigate in the dark,Prevent objects from entering the dark,1695
CIM6Dj9,gpt_neo_125m,17,0.8,20,navigate in the dark,Reduce distance from human body to the surface,1709
CIM6Dj9,gpt_neo_125m,18,0.8,20,navigate in the dark,Move your object without making any movement,1722
CIM6Dj9,gpt_neo_125m,19,0.8,20,navigate in the dark,Reduce the distance between objects in a space,1736
CIM6Dj9,gpt_neo_125m,20,0.8,20,navigate in the dark,prevent mice from getting into contact with toxic substances,1751
CIM6Dj9,gpt_neo_125m,1,0.9,20,navigate in the dark,Restore the ability to manipulate the environment,1765
CIM6Dj9,gpt_neo_125m,2,0.9,20,navigate in the dark,Protect water from unwanted particles,1779
CIM6Dj9,gpt_neo_125m,3,0.9,20,navigate in the dark,Protect objects from the elements,1793
CIM6Dj9,gpt_neo_125m,4,0.9,20,navigate in the dark,Protect safe objects on objects,1807
CIM6Dj9,gpt_neo_125m,5,0.9,20,navigate in the dark,Disable the flashlight by turning the lamp with the knob.,1821
CIM6Dj9,gpt_neo_125m,6,0.9,20,navigate in the dark,Protect vulnerable object from radiation,1836
CIM6Dj9,gpt_neo_125m,7,0.9,20,navigate in the dark,Drive objects to the sun,1850
CIM6Dj9,gpt_neo_125m,8,0.9,20,navigate in the dark,Increase visual glare,1865
CIM6Dj9,gpt_neo_125m,9,0.9,20,navigate in the dark,prevent the air from getting into contact with objects,1879
CIM6Dj9,gpt_neo_125m,10,0.9,20,navigate in the dark,Determine if a door lock will work with the doors,1894
CIM6Dj9,gpt_neo_125m,11,0.9,20,navigate in the dark,Preventing movement of an external object,1909
CIM6Dj9,gpt_neo_125m,12,0.9,20,navigate in the dark,Reduce shadows from surface contact,1923
CIM6Dj9,gpt_neo_125m,13,0.9,20,navigate in the dark,Create an object with the most exposed parts,1936
CIM6Dj9,gpt_neo_125m,14,0.9,20,navigate in the dark,Enable a broom to remove debris from objects,1952
CIM6Dj9,gpt_neo_125m,15,0.9,20,navigate in the dark,stop object from getting into contact with unwanted substances,1968
CIM6Dj9,gpt_neo_125m,16,0.9,20,navigate in the dark,protect object from the penetration of foreign substances,1982
CIM6Dj9,gpt_neo_125m,17,0.9,20,navigate in the dark,Prevent the penetration of a object from a dark environment,1998
CIM6Dj9,gpt_neo_125m,18,0.9,20,navigate in the dark,Disable a light switch and remove all electronic devices,2013
CIM6Dj9,gpt_neo_125m,19,0.9,20,navigate in the dark,Prevent child from getting into contact with a foreign object,2029
CIM6Dj9,gpt_neo_125m,20,0.9,20,navigate in the dark,enable a broom to clean in hard to reach places,2044
